ApplicableAt,ApplicableFor,Value,GeneratedTimeStamp,QualityIndicator,Substituted,CreatedDate,LDZ
2022-01-11 11:38:00+00:00,2022-01-10 00:00:00+00:00,4.45,2022-01-11 11:50:00+00:00, ,N,2022-01-11 11:48:09+00:00,SO
2022-01-12 11:38:00+00:00,2022-01-11 00:00:00+00:00,11.87,2022-01-12 11:50:00+00:00, ,N,2022-01-12 11:48:09+00:00,SO
2022-01-13 11:38:00+00:00,2022-01-12 00:00:00+00:00,7.79,2022-01-13 11:50:00+00:00, ,N,2022-01-13 11:48:09+00:00,SO
2022-01-14 11:38:00+00:00,2022-01-13 00:00:00+00:00,1.98,2022-01-14 11:50:00+00:00, ,N,2022-01-14 11:48:09+00:00,SO
2022-01-15 11:38:00+00:00,2022-01-14 00:00:00+00:00,18.04,2022-01-15 11:50:00+00:00, ,N,2022-01-15 11:48:09+00:00,SO
2022-01-16 11:38:00+00:00,2022-01-15 00:00:00+00:00,9.87,2022-01-16 11:50:00+00:00, ,N,2022-01-16 11:48:09+00:00,SO
2022-01-17 11:38:00+00:00,2022-01-16 00:00:00+00:00,4.73,2022-01-17 11:50:00+00:00, ,N,2022-01-17 11:48:09+00:00,SO
2022-01-18 11:38:00+00:00,2022-01-17 00:00:00+00:00,8.07,2022-01-18 11:50:00+00:00, ,N,2022-01-18 11:48:10+00:00,SO
2022-01-19 11:38:00+00:00,2022-01-18 00:00:00+00:00,12.29,2022-01-19 11:50:00+00:00, ,N,2022-01-19 11:48:09+00:00,SO
2022-01-20 11:38:00+00:00,2022-01-19 00:00:00+00:00,5.95,2022-01-20 11:50:00+00:00, ,N,2022-01-20 11:48:09+00:00,SO
2022-01-21 11:38:00+00:00,2022-01-20 00:00:00+00:00,11.09,2022-01-21 11:50:00+00:00, ,N,2022-01-21 11:48:10+00:00,SO
2022-01-22 11:38:00+00:00,2022-01-21 00:00:00+00:00,11.86,2022-01-22 11:50:00+00:00, ,N,2022-01-22 11:48:10+00:00,SO
2022-01-23 11:38:00+00:00,2022-01-22 00:00:00+00:00,10.08,2022-01-23 11:50:00+00:00, ,N,2022-01-23 11:48:09+00:00,SO
2022-01-24 11:38:00+00:00,2022-01-23 00:00:00+00:00,5.42,2022-01-24 11:50:00+00:00, ,N,2022-01-24 11:48:09+00:00,SO
2022-01-25 11:38:00+00:00,2022-01-24 00:00:00+00:00,9.01,2022-01-25 11:50:00+00:00, ,N,2022-01-25 11:48:09+00:00,SO
2022-01-26 11:38:00+00:00,2022-01-25 00:00:00+00:00,0.54,2022-01-26 11:50:00+00:00, ,N,2022-01-26 11:48:10+00:00,SO
2022-01-27 11:38:00+00:00,2022-01-26 00:00:00+00:00,4.1,2022-01-27 11:50:00+00:00, ,N,2022-01-27 11:48:09+00:00,SO
2022-01-28 11:38:00+00:00,2022-01-27 00:00:00+00:00,6.62,2022-01-28 11:50:00+00:00, ,N,2022-01-28 11:48:10+00:00,SO
2022-01-29 11:38:00+00:00,2022-01-28 00:00:00+00:00,8.57,2022-01-29 11:50:00+00:00, ,N,2022-01-29 11:48:09+00:00,SO
2022-01-30 11:38:00+00:00,2022-01-29 00:00:00+00:00,2.93,2022-01-30 11:50:00+00:00, ,N,2022-01-30 11:48:09+00:00,SO
2022-01-31 11:38:00+00:00,2022-01-30 00:00:00+00:00,17.59,2022-01-31 11:50:00+00:00, ,N,2022-01-31 11:48:13+00:00,SO
2022-02-01 11:38:00+00:00,2022-01-31 00:00:00+00:00,9.76,2022-02-01 11:50:00+00:00, ,N,2022-02-01 11:48:09+00:00,SO
2022-02-02 11:38:00+00:00,2022-02-01 00:00:00+00:00,16.01,2022-02-02 11:50:00+00:00, ,N,2022-02-02 11:48:10+00:00,SO
2022-02-03 11:38:00+00:00,2022-02-02 00:00:00+00:00,11.5,2022-02-03 11:50:00+00:00, ,N,2022-02-03 11:48:10+00:00,SO
2022-02-04 11:38:00+00:00,2022-02-03 00:00:00+00:00,12.68,2022-02-04 11:50:00+00:00, ,N,2022-02-04 11:48:09+00:00,SO
2022-02-05 11:38:00+00:00,2022-02-04 00:00:00+00:00,9.17,2022-02-05 11:50:00+00:00, ,N,2022-02-05 11:48:09+00:00,SO
2022-02-06 11:38:00+00:00,2022-02-05 00:00:00+00:00,13.97,2022-02-06 11:50:00+00:00, ,N,2022-02-06 11:48:09+00:00,SO
2022-02-07 11:38:00+00:00,2022-02-06 00:00:00+00:00,0.87,2022-02-07 11:50:00+00:00, ,N,2022-02-07 11:48:10+00:00,SO
2022-02-08 11:38:00+00:00,2022-02-07 00:00:00+00:00,7.72,2022-02-08 11:50:00+00:00, ,N,2022-02-08 11:48:10+00:00,SO
2022-02-09 11:38:00+00:00,2022-02-08 00:00:00+00:00,11.92,2022-02-09 11:50:00+00:00, ,N,2022-02-09 11:48:10+00:00,SO
2022-02-10 11:38:00+00:00,2022-02-09 00:00:00+00:00,8.82,2022-02-10 11:50:00+00:00, ,N,2022-02-10 11:48:12+00:00,SO
2022-02-11 11:38:00+00:00,2022-02-10 00:00:00+00:00,11.92,2022-02-11 11:50:00+00:00, ,N,2022-02-11 11:48:09+00:00,SO
2022-02-12 11:38:00+00:00,2022-02-11 00:00:00+00:00,12.75,2022-02-12 11:50:00+00:00, ,N,2022-02-12 11:48:10+00:00,SO
2022-02-13 11:38:00+00:00,2022-02-12 00:00:00+00:00,6.6,2022-02-13 11:50:00+00:00, ,N,2022-02-13 11:48:09+00:00,SO
2022-02-14 11:38:00+00:00,2022-02-13 00:00:00+00:00,9.14,2022-02-14 11:50:00+00:00, ,N,2022-02-14 11:48:10+00:00,SO
2022-02-15 11:38:00+00:00,2022-02-14 00:00:00+00:00,10.65,2022-02-15 11:50:00+00:00, ,N,2022-02-15 11:48:09+00:00,SO
2022-02-16 11:38:00+00:00,2022-02-15 00:00:00+00:00,6.46,2022-02-16 11:50:00+00:00, ,N,2022-02-16 11:48:10+00:00,SO
2022-02-17 11:38:00+00:00,2022-02-16 00:00:00+00:00,4.35,2022-02-17 11:50:00+00:00, ,N,2022-02-17 11:48:10+00:00,SO
2022-02-18 11:38:00+00:00,2022-02-17 00:00:00+00:00,10.29,2022-02-18 11:50:00+00:00, ,N,2022-02-18 11:48:12+00:00,SO
2022-02-19 11:38:00+00:00,2022-02-18 00:00:00+00:00,6.54,2022-02-19 11:50:00+00:00, ,N,2022-02-19 11:48:09+00:00,SO
2022-02-20 11:38:00+00:00,2022-02-19 00:00:00+00:00,15.85,2022-02-20 11:50:00+00:00, ,N,2022-02-20 11:48:10+00:00,SO
2022-02-21 11:38:00+00:00,2022-02-20 00:00:00+00:00,6.3,2022-02-21 11:50:00+00:00, ,N,2022-02-21 11:48:09+00:00,SO
2022-02-22 11:38:00+00:00,2022-02-21 00:00:00+00:00,9.67,2022-02-22 11:50:00+00:00, ,N,2022-02-22 11:48:10+00:00,SO
2022-02-23 11:38:00+00:00,2022-02-22 00:00:00+00:00,4.61,2022-02-23 11:50:00+00:00, ,N,2022-02-23 11:48:09+00:00,SO
2022-02-24 11:38:00+00:00,2022-02-23 00:00:00+00:00,10.78,2022-02-24 11:50:00+00:00, ,N,2022-02-24 11:48:10+00:00,SO
2022-02-25 11:38:00+00:00,2022-02-24 00:00:00+00:00,-1.58,2022-02-25 11:50:00+00:00, ,N,2022-02-25 11:48:15+00:00,SO
2022-02-26 11:38:00+00:00,2022-02-25 00:00:00+00:00,2.14,2022-02-26 11:50:00+00:00, ,N,2022-02-26 11:48:09+00:00,SO
2022-02-27 11:38:00+00:00,2022-02-26 00:00:00+00:00,5.21,2022-02-27 11:50:00+00:00, ,N,2022-02-27 11:48:10+00:00,SO
2022-02-28 11:38:00+00:00,2022-02-27 00:00:00+00:00,11.98,2022-02-28 11:50:00+00:00, ,N,2022-02-28 11:48:28+00:00,SO
2022-03-01 11:38:00+00:00,2022-02-28 00:00:00+00:00,13.13,2022-03-01 11:50:00+00:00, ,N,2022-03-01 11:48:10+00:00,SO
2022-03-02 11:38:00+00:00,2022-03-01 00:00:00+00:00,12.57,2022-03-02 11:50:00+00:00, ,N,2022-03-02 11:48:09+00:00,SO
2022-03-03 11:38:00+00:00,2022-03-02 00:00:00+00:00,10.94,2022-03-03 11:50:00+00:00, ,N,2022-03-03 11:48:11+00:00,SO
2022-03-04 11:38:00+00:00,2022-03-03 00:00:00+00:00,6.27,2022-03-04 11:50:00+00:00, ,N,2022-03-04 11:48:11+00:00,SO
2022-03-05 11:38:00+00:00,2022-03-04 00:00:00+00:00,6.44,2022-03-05 11:50:00+00:00, ,N,2022-03-05 11:48:10+00:00,SO
2022-03-06 11:38:00+00:00,2022-03-05 00:00:00+00:00,11.88,2022-03-06 11:50:00+00:00, ,N,2022-03-06 11:48:11+00:00,SO
2022-03-07 11:38:00+00:00,2022-03-06 00:00:00+00:00,12.96,2022-03-07 11:50:00+00:00, ,N,2022-03-07 11:48:12+00:00,SO
2022-03-08 11:38:00+00:00,2022-03-07 00:00:00+00:00,10.91,2022-03-08 11:50:00+00:00, ,N,2022-03-08 11:48:11+00:00,SO
2022-03-09 11:38:00+00:00,2022-03-08 00:00:00+00:00,7.09,2022-03-09 11:50:00+00:00, ,N,2022-03-09 11:48:11+00:00,SO
2022-03-10 11:38:00+00:00,2022-03-09 00:00:00+00:00,11.02,2022-03-10 11:50:00+00:00, ,N,2022-03-10 11:48:11+00:00,SO
2022-03-11 11:38:00+00:00,2022-03-10 00:00:00+00:00,12.84,2022-03-11 11:50:00+00:00, ,N,2022-03-11 11:48:17+00:00,SO
2022-03-12 11:38:00+00:00,2022-03-11 00:00:00+00:00,6.04,2022-03-12 11:50:00+00:00, ,N,2022-03-12 11:48:11+00:00,SO
2022-03-13 11:38:00+00:00,2022-03-12 00:00:00+00:00,13.8,2022-03-13 11:50:00+00:00, ,N,2022-03-13 11:48:11+00:00,SO
2022-03-14 11:38:00+00:00,2022-03-13 00:00:00+00:00,4.14,2022-03-14 11:50:00+00:00, ,N,2022-03-14 11:48:11+00:00,SO
2022-03-15 11:38:00+00:00,2022-03-14 00:00:00+00:00,6.8,2022-03-15 11:50:00+00:00, ,N,2022-03-15 11:48:11+00:00,SO
2022-03-16 11:38:00+00:00,2022-03-15 00:00:00+00:00,9.81,2022-03-16 11:50:00+00:00, ,N,2022-03-16 11:48:17+00:00,SO
2022-03-17 11:38:00+00:00,2022-03-16 00:00:00+00:00,14.93,2022-03-17 11:50:00+00:00, ,N,2022-03-17 11:48:11+00:00,SO
2022-03-18 11:38:00+00:00,2022-03-17 00:00:00+00:00,17.28,2022-03-18 11:50:00+00:00, ,N,2022-03-18 11:48:11+00:00,SO
2022-03-19 11:38:00+00:00,2022-03-18 00:00:00+00:00,6.7,2022-03-19 11:50:00+00:00, ,N,2022-03-19 11:48:11+00:00,SO
2022-03-20 11:38:00+00:00,2022-03-19 00:00:00+00:00,10.04,2022-03-20 11:50:00+00:00, ,N,2022-03-20 11:48:11+00:00,SO
2022-03-21 11:38:00+00:00,2022-03-20 00:00:00+00:00,7.49,2022-03-21 11:50:00+00:00, ,N,2022-03-21 11:48:11+00:00,SO
2022-03-22 11:38:00+00:00,2022-03-21 00:00:00+00:00,11.52,2022-03-22 11:50:00+00:00, ,N,2022-03-22 11:48:11+00:00,SO
2022-03-23 11:38:00+00:00,2022-03-22 00:00:00+00:00,5.97,2022-03-23 11:50:00+00:00, ,N,2022-03-23 11:48:11+00:00,SO
2022-03-24 11:38:00+00:00,2022-03-23 00:00:00+00:00,8.24,2022-03-24 11:50:00+00:00, ,N,2022-03-24 11:48:10+00:00,SO
2022-03-25 11:38:00+00:00,2022-03-24 00:00:00+00:00,10.09,2022-03-25 11:50:00+00:00, ,N,2022-03-25 11:48:10+00:00,SO
2022-03-26 11:38:00+00:00,2022-03-25 00:00:00+00:00,11.28,2022-03-27 10:50:00+00:00, ,N,2022-03-27 10:48:10+00:00,SO
2022-03-27 10:38:00+00:00,2022-03-26 00:00:00+00:00,7.37,2022-03-28 10:50:00+00:00, ,N,2022-03-28 10:48:10+00:00,SO
2022-03-28 10:38:00+00:00,2022-03-27 00:00:00+00:00,17.25,2022-03-29 10:50:00+00:00, ,N,2022-03-29 10:48:15+00:00,SO
2022-03-29 10:38:00+00:00,2022-03-28 00:00:00+00:00,12.43,2022-03-30 10:50:00+00:00, ,N,2022-03-30 10:48:11+00:00,SO
2022-03-30 10:38:00+00:00,2022-03-29 00:00:00+00:00,8.72,2022-03-31 10:50:00+00:00, ,N,2022-03-31 10:48:10+00:00,SO
2022-03-31 10:38:00+00:00,2022-03-30 00:00:00+00:00,3.84,2022-04-01 10:50:00+00:00, ,N,2022-04-01 10:48:09+00:00,SO
2022-04-01 10:38:00+00:00,2022-03-31 00:00:00+00:00,4.55,2022-04-02 10:50:00+00:00, ,N,2022-04-02 10:48:11+00:00,SO
2022-04-02 10:38:00+00:00,2022-04-01 00:00:00+00:00,5.32,2022-04-03 10:50:00+00:00, ,N,2022-04-03 10:48:15+00:00,SO
2022-04-03 10:38:00+00:00,2022-04-02 00:00:00+00:00,11.24,2022-04-04 10:50:00+00:00, ,N,2022-04-04 10:48:10+00:00,SO
2022-04-04 10:38:00+00:00,2022-04-03 00:00:00+00:00,6.78,2022-04-05 10:50:00+00:00, ,N,2022-04-05 10:48:09+00:00,SO
2022-04-05 10:38:00+00:00,2022-04-04 00:00:00+00:00,8.18,2022-04-06 10:50:00+00:00, ,N,2022-04-06 10:48:10+00:00,SO
2022-04-06 10:38:00+00:00,2022-04-05 00:00:00+00:00,3.78,2022-04-07 10:50:00+00:00, ,N,2022-04-07 10:48:10+00:00,SO
2022-04-07 10:38:00+00:00,2022-04-06 00:00:00+00:00,15.55,2022-04-08 10:50:00+00:00, ,N,2022-04-08 10:48:10+00:00,SO
2022-04-08 10:38:00+00:00,2022-04-07 00:00:00+00:00,11.37,2022-04-09 10:50:00+00:00, ,N,2022-04-09 10:48:11+00:00,SO
2022-04-09 10:38:00+00:00,2022-04-08 00:00:00+00:00,11.17,2022-04-10 10:50:00+00:00, ,N,2022-04-10 10:48:10+00:00,SO
2022-04-10 10:38:00+00:00,2022-04-09 00:00:00+00:00,4.37,2022-04-11 10:50:00+00:00, ,N,2022-04-11 10:48:11+00:00,SO
2022-04-11 10:38:00+00:00,2022-04-10 00:00:00+00:00,13.37,2022-04-12 10:50:00+00:00, ,N,2022-04-12 10:48:09+00:00,SO
2022-04-12 10:38:00+00:00,2022-04-11 00:00:00+00:00,11.82,2022-04-13 10:50:00+00:00, ,N,2022-04-13 10:48:10+00:00,SO
2022-04-13 10:38:00+00:00,2022-04-12 00:00:00+00:00,16.87,2022-04-14 10:50:00+00:00, ,N,2022-04-14 10:48:10+00:00,SO
2022-04-14 10:38:00+00:00,2022-04-13 00:00:00+00:00,17.78,2022-04-15 10:50:00+00:00, ,N,2022-04-15 10:48:10+00:00,SO
2022-04-15 10:38:00+00:00,2022-04-14 00:00:00+00:00,4.85,2022-04-16 10:50:00+00:00, ,N,2022-04-16 10:48:10+00:00,SO
2022-04-16 10:38:00+00:00,2022-04-15 00:00:00+00:00,17.18,2022-04-17 10:50:00+00:00, ,N,2022-04-17 10:48:10+00:00,SO
2022-04-17 10:38:00+00:00,2022-04-16 00:00:00+00:00,13.55,2022-04-18 10:50:00+00:00, ,N,2022-04-18 10:48:10+00:00,SO
2022-04-18 10:38:00+00:00,2022-04-17 00:00:00+00:00,11.68,2022-04-19 10:50:00+00:00, ,N,2022-04-19 10:48:11+00:00,SO
2022-04-19 10:38:00+00:00,2022-04-18 00:00:00+00:00,4.04,2022-04-20 10:50:00+00:00, ,N,2022-04-20 10:48:11+00:00,SO
2022-04-20 10:38:00+00:00,2022-04-19 00:00:00+00:00,3.25,2022-04-21 10:50:00+00:00, ,N,2022-04-21 10:48:10+00:00,SO
2022-04-21 10:38:00+00:00,2022-04-20 00:00:00+00:00,7.71,2022-04-22 10:50:00+00:00, ,N,2022-04-22 10:48:11+00:00,SO
2022-04-22 10:38:00+00:00,2022-04-21 00:00:00+00:00,12.74,2022-04-23 10:50:00+00:00, ,N,2022-04-23 10:48:11+00:00,SO
2022-04-23 10:38:00+00:00,2022-04-22 00:00:00+00:00,6.63,2022-04-24 10:50:00+00:00, ,N,2022-04-24 10:48:11+00:00,SO
2022-04-24 10:38:00+00:00,2022-04-23 00:00:00+00:00,3.33,2022-04-25 10:50:00+00:00, ,N,2022-04-25 10:48:10+00:00,SO
2022-04-25 10:38:00+00:00,2022-04-24 00:00:00+00:00,6.32,2022-04-26 10:50:00+00:00, ,N,2022-04-26 10:48:10+00:00,SO
2022-04-26 10:38:00+00:00,2022-04-25 00:00:00+00:00,5.46,2022-04-27 10:50:00+00:00, ,N,2022-04-27 10:48:15+00:00,SO
2022-04-27 10:38:00+00:00,2022-04-26 00:00:00+00:00,2.1,2022-04-28 10:50:00+00:00, ,N,2022-04-28 10:48:11+00:00,SO
2022-04-28 10:38:00+00:00,2022-04-27 00:00:00+00:00,12.58,2022-04-29 10:50:00+00:00, ,N,2022-04-29 10:48:10+00:00,SO
2022-04-29 10:38:00+00:00,2022-04-28 00:00:00+00:00,14.65,2022-04-30 10:50:00+00:00, ,N,2022-04-30 10:48:10+00:00,SO
2022-04-30 10:38:00+00:00,2022-04-29 00:00:00+00:00,8.58,2022-05-01 10:50:00+00:00, ,N,2022-05-01 10:48:10+00:00,SO
2022-05-01 10:38:00+00:00,2022-04-30 00:00:00+00:00,6.39,2022-05-02 10:50:00+00:00, ,N,2022-05-02 10:48:10+00:00,SO
2022-05-02 10:38:00+00:00,2022-05-01 00:00:00+00:00,9.05,2022-05-03 10:50:00+00:00, ,N,2022-05-03 10:48:11+00:00,SO
2022-05-03 10:38:00+00:00,2022-05-02 00:00:00+00:00,11.72,2022-05-04 10:50:00+00:00, ,N,2022-05-04 10:48:11+00:00,SO
2022-05-04 10:38:00+00:00,2022-05-03 00:00:00+00:00,13.49,2022-05-05 10:50:00+00:00, ,N,2022-05-05 10:48:10+00:00,SO
2022-05-05 10:38:00+00:00,2022-05-04 00:00:00+00:00,8.73,2022-05-06 10:50:00+00:00, ,N,2022-05-06 10:48:10+00:00,SO
2022-05-06 10:38:00+00:00,2022-05-05 00:00:00+00:00,9.24,2022-05-07 10:50:00+00:00, ,N,2022-05-07 10:48:09+00:00,SO
2022-05-07 10:38:00+00:00,2022-05-06 00:00:00+00:00,7.1,2022-05-08 10:50:00+00:00, ,N,2022-05-08 10:48:09+00:00,SO
2022-05-08 10:38:00+00:00,2022-05-07 00:00:00+00:00,5.41,2022-05-09 10:50:00+00:00, ,N,2022-05-09 10:48:09+00:00,SO
2022-05-09 10:38:00+00:00,2022-05-08 00:00:00+00:00,5.74,2022-05-10 10:50:00+00:00, ,N,2022-05-10 10:48:10+00:00,SO
2022-05-10 10:38:00+00:00,2022-05-09 00:00:00+00:00,10.54,2022-05-11 10:50:00+00:00, ,N,2022-05-11 10:48:09+00:00,SO
2022-05-11 10:38:00+00:00,2022-05-10 00:00:00+00:00,9.7,2022-05-12 10:50:00+00:00, ,N,2022-05-12 10:48:09+00:00,SO
2022-05-12 10:38:00+00:00,2022-05-11 00:00:00+00:00,17.02,2022-05-13 10:50:00+00:00, ,N,2022-05-13 10:48:10+00:00,SO
2022-05-13 10:38:00+00:00,2022-05-12 00:00:00+00:00,8.93,2022-05-14 10:50:00+00:00, ,N,2022-05-14 10:48:10+00:00,SO
2022-05-14 10:38:00+00:00,2022-05-13 00:00:00+00:00,5.18,2022-05-15 10:50:00+00:00, ,N,2022-05-15 10:48:09+00:00,SO
2022-05-15 10:38:00+00:00,2022-05-14 00:00:00+00:00,11.94,2022-05-16 10:50:00+00:00, ,N,2022-05-16 10:48:09+00:00,SO
2022-05-16 10:38:00+00:00,2022-05-15 00:00:00+00:00,7.27,2022-05-17 10:50:00+00:00, ,N,2022-05-17 10:48:09+00:00,SO
2022-05-17 10:38:00+00:00,2022-05-16 00:00:00+00:00,14.87,2022-05-18 10:50:00+00:00, ,N,2022-05-18 10:48:09+00:00,SO
2022-05-18 10:38:00+00:00,2022-05-17 00:00:00+00:00,12.39,2022-05-19 10:50:00+00:00, ,N,2022-05-19 10:48:09+00:00,SO
2022-05-19 10:38:00+00:00,2022-05-18 00:00:00+00:00,8.61,2022-05-20 10:50:00+00:00, ,N,2022-05-20 10:48:09+00:00,SO
2022-05-20 10:38:00+00:00,2022-05-19 00:00:00+00:00,10.16,2022-05-21 10:50:00+00:00, ,N,2022-05-21 10:48:09+00:00,SO
2022-05-21 10:38:00+00:00,2022-05-20 00:00:00+00:00,11.57,2022-05-22 10:50:00+00:00, ,N,2022-05-22 10:48:09+00:00,SO
2022-05-22 10:38:00+00:00,2022-05-21 00:00:00+00:00,13.83,2022-05-23 10:50:00+00:00, ,N,2022-05-23 10:48:10+00:00,SO
2022-05-23 10:38:00+00:00,2022-05-22 00:00:00+00:00,10.09,2022-05-24 10:50:00+00:00, ,N,2022-05-24 10:48:09+00:00,SO
2022-05-24 10:38:00+00:00,2022-05-23 00:00:00+00:00,7.86,2022-05-25 10:50:00+00:00, ,N,2022-05-25 10:48:09+00:00,SO
2022-05-25 10:38:00+00:00,2022-05-24 00:00:00+00:00,13.04,2022-05-26 10:50:00+00:00, ,N,2022-05-26 10:48:09+00:00,SO
2022-05-26 10:38:00+00:00,2022-05-25 00:00:00+00:00,12.05,2022-05-27 10:50:00+00:00, ,N,2022-05-27 10:48:10+00:00,SO
2022-05-27 10:38:00+00:00,2022-05-26 00:00:00+00:00,11.42,2022-05-28 10:50:00+00:00, ,N,2022-05-28 10:48:10+00:00,SO
2022-05-28 10:38:00+00:00,2022-05-27 00:00:00+00:00,9.16,2022-06-01 11:18:00+00:00,L,N,2022-06-01 11:18:08+00:00,SO
2022-05-29 10:38:00+00:00,2022-05-28 00:00:00+00:00,6.52,2022-05-30 10:50:00+00:00, ,N,2022-05-30 10:48:09+00:00,SO
2022-05-30 10:38:00+00:00,2022-05-29 00:00:00+00:00,9.19,2022-05-31 10:50:00+00:00, ,N,2022-05-31 10:48:09+00:00,SO
2022-05-31 10:38:00+00:00,2022-05-30 00:00:00+00:00,7.08,2022-06-01 10:50:00+00:00, ,N,2022-06-01 10:48:09+00:00,SO
2022-06-01 10:38:00+00:00,2022-05-31 00:00:00+00:00,7.14,2022-06-02 10:50:00+00:00, ,N,2022-06-02 10:48:09+00:00,SO
2022-06-02 10:38:00+00:00,2022-06-01 00:00:00+00:00,9.03,2022-06-03 10:50:00+00:00, ,N,2022-06-03 10:48:09+00:00,SO
2022-06-03 10:38:00+00:00,2022-06-02 00:00:00+00:00,7.14,2022-06-04 10:50:00+00:00, ,N,2022-06-04 10:48:10+00:00,SO
2022-06-04 10:38:00+00:00,2022-06-03 00:00:00+00:00,16.46,2022-06-05 10:50:00+00:00, ,N,2022-06-05 10:48:10+00:00,SO
2022-06-05 10:38:00+00:00,2022-06-04 00:00:00+00:00,16.83,2022-06-06 10:50:00+00:00, ,N,2022-06-06 10:48:09+00:00,SO
2022-06-06 10:38:00+00:00,2022-06-05 00:00:00+00:00,9.72,2022-06-07 10:50:00+00:00, ,N,2022-06-07 10:48:09+00:00,SO
2022-06-07 10:38:00+00:00,2022-06-06 00:00:00+00:00,16.17,2022-06-08 10:50:00+00:00, ,N,2022-06-08 10:48:09+00:00,SO
2022-06-08 10:38:00+00:00,2022-06-07 00:00:00+00:00,8.28,2022-06-09 10:50:00+00:00, ,N,2022-06-09 10:48:09+00:00,SO
2022-06-09 10:38:00+00:00,2022-06-08 00:00:00+00:00,12.02,2022-06-10 10:50:00+00:00, ,N,2022-06-10 10:48:09+00:00,SO
2022-06-10 10:38:00+00:00,2022-06-09 00:00:00+00:00,6.8,2022-06-11 10:50:00+00:00, ,N,2022-06-11 10:48:10+00:00,SO
2022-06-11 10:38:00+00:00,2022-06-10 00:00:00+00:00,10.62,2022-06-12 10:50:00+00:00, ,N,2022-06-12 10:48:10+00:00,SO
2022-06-12 10:38:00+00:00,2022-06-11 00:00:00+00:00,7.91,2022-06-13 10:50:00+00:00, ,N,2022-06-13 10:48:10+00:00,SO
2022-06-13 10:38:00+00:00,2022-06-12 00:00:00+00:00,7.08,2022-06-14 10:50:00+00:00, ,N,2022-06-14 10:48:09+00:00,SO
2022-06-14 10:38:00+00:00,2022-06-13 00:00:00+00:00,4.52,2022-06-15 10:50:00+00:00, ,N,2022-06-15 10:48:09+00:00,SO
2022-06-15 10:38:00+00:00,2022-06-14 00:00:00+00:00,4.99,2022-06-16 10:50:00+00:00, ,N,2022-06-16 10:48:10+00:00,SO
2022-06-16 10:38:00+00:00,2022-06-15 00:00:00+00:00,8.03,2022-06-17 10:50:00+00:00, ,N,2022-06-17 10:48:09+00:00,SO
2022-06-17 10:38:00+00:00,2022-06-16 00:00:00+00:00,11.53,2022-06-18 10:50:00+00:00, ,N,2022-06-18 10:48:09+00:00,SO
2022-06-18 10:38:00+00:00,2022-06-17 00:00:00+00:00,8.49,2022-06-19 10:50:00+00:00, ,N,2022-06-19 10:48:10+00:00,SO
2022-06-19 10:38:00+00:00,2022-06-18 00:00:00+00:00,13.47,2022-06-20 10:50:00+00:00, ,N,2022-06-20 10:48:09+00:00,SO
2022-06-20 10:38:00+00:00,2022-06-19 00:00:00+00:00,10.18,2022-06-21 10:50:00+00:00, ,N,2022-06-21 10:48:09+00:00,SO
2022-06-21 10:38:00+00:00,2022-06-20 00:00:00+00:00,14.65,2022-06-22 10:50:00+00:00, ,N,2022-06-22 10:48:09+00:00,SO
2022-06-22 10:38:00+00:00,2022-06-21 00:00:00+00:00,12.61,2022-06-23 10:50:00+00:00, ,N,2022-06-23 10:48:09+00:00,SO
2022-06-23 10:38:00+00:00,2022-06-22 00:00:00+00:00,5.21,2022-06-24 10:50:00+00:00, ,N,2022-06-24 10:48:10+00:00,SO
2022-06-24 10:38:00+00:00,2022-06-23 00:00:00+00:00,21.4,2022-06-25 10:50:00+00:00, ,N,2022-06-25 10:48:09+00:00,SO
2022-06-25 10:38:00+00:00,2022-06-24 00:00:00+00:00,7.18,2022-06-26 10:50:00+00:00, ,N,2022-06-26 10:48:10+00:00,SO
2022-06-26 10:38:00+00:00,2022-06-25 00:00:00+00:00,9.29,2022-06-27 10:50:00+00:00, ,N,2022-06-27 10:48:09+00:00,SO
2022-06-27 10:38:00+00:00,2022-06-26 00:00:00+00:00,9.02,2022-06-28 10:50:00+00:00, ,N,2022-06-28 10:48:09+00:00,SO
2022-06-28 10:38:00+00:00,2022-06-27 00:00:00+00:00,5.62,2022-06-29 10:50:00+00:00, ,N,2022-06-29 10:48:10+00:00,SO
2022-06-29 10:38:00+00:00,2022-06-28 00:00:00+00:00,10.41,2022-06-30 10:50:00+00:00, ,N,2022-06-30 10:48:09+00:00,SO
2022-06-30 10:38:00+00:00,2022-06-29 00:00:00+00:00,4.7,2022-07-01 10:50:00+00:00, ,N,2022-07-01 10:48:10+00:00,SO
2022-07-01 10:38:00+00:00,2022-06-30 00:00:00+00:00,12.34,2022-07-02 10:50:00+00:00, ,N,2022-07-02 10:48:08+00:00,SO
2022-07-02 10:38:00+00:00,2022-07-01 00:00:00+00:00,12.05,2022-07-03 10:50:00+00:00, ,N,2022-07-03 10:48:09+00:00,SO
2022-01-02 11:38:00+00:00,2022-01-01 00:00:00+00:00,6.97,2022-01-02 11:50:00+00:00, ,N,2022-01-02 11:48:09+00:00,SW
2022-01-03 11:38:00+00:00,2022-01-02 00:00:00+00:00,3.28,2022-01-03 11:50:00+00:00, ,N,2022-01-03 11:48:09+00:00,SW
2022-01-04 11:38:00+00:00,2022-01-03 00:00:00+00:00,6.88,2022-01-04 11:50:00+00:00, ,N,2022-01-04 11:48:15+00:00,SW
